Date,Open,High,Low,Close,Volume,Return,High_Low_Pct,Price_Change,RSI,MACD,SMA_20,SMA_50,Volatility_10,dow,month,Return_lag_1,Vol_lag_1,Return_lag_2,Vol_lag_2,Return_lag_3,Vol_lag_3,Return_lag_4,Vol_lag_4,Return_lag_5,Vol_lag_5,Close_next,Target_dir
2010-04-20,1138.5999755859375,1145.800048828125,1136.0,1138.5999755859375,80,0.002995088583779948,0.008607104372263643,0.0,53.48668399442806,8.930049699195933,1129.8449951171874,1118.28400390625,0.00971467628216068,1,4,-0.0009681401117465072,145.0,-0.018315292589092924,483.0,-0.0012942191544434989,179.0,0.005378166992773492,162.0,-0.0075756946821332605,278.0,1148.199951171875,1
2010-04-21,1148.199951171875,1150.0,1138.4000244140625,1148.199951171875,68,0.008431385729652074,0.010102748719069654,0.0,57.55875445899981,8.839519811359196,1132.0799926757813,1119.93400390625,0.007910749577463712,2,4,0.002995088583779948,80.0,-0.0009681401117465072,145.0,-0.018315292589092924,483.0,-0.0012942191544434989,179.0,0.005378166992773492,162.0,1142.300048828125,0
2010-04-22,1142.300048828125,1144.0,1133.5999755859375,1142.300048828125,213,-0.005138392784051593,0.009104459397276388,0.0,54.406315568348546,8.197209087639521,1134.7649963378906,1121.246005859375,0.00805363268981669,3,4,0.008431385729652074,68.0,0.002995088583779948,80.0,-0.0009681401117465072,145.0,-0.018315292589092924,483.0,-0.0012942191544434989,179.0,1153.0999755859375,1
2010-04-23,1153.0999755859375,1153.0999755859375,1153.0999755859375,1153.0999755859375,40,0.009454544599636572,0.0,0.0,58.849285183655084,8.462091320817308,1137.7849975585937,1122.7920043945312,0.008273486975953212,4,4,-0.005138392784051593,213.0,0.008431385729652074,68.0,0.002995088583779948,80.0,-0.0009681401117465072,145.0,-0.018315292589092924,483.0,1160.0999755859375,1
2010-04-26,1153.5,1160.0999755859375,1151.4000244140625,1160.0999755859375,108,0.006070592444894496,0.0074993115722469285,6.5999755859375,61.47005544131494,9.131590605263227,1140.5799987792968,1124.4580029296876,0.00854392533985088,0,4,0.009454544599636572,40.0,-0.005138392784051593,213.0,0.008431385729652074,68.0,0.002995088583779948,80.0,-0.0009681401117465072,145.0,1152.800048828125,0
2010-04-27,1161.699951171875,1170.699951171875,1148.5999755859375,1152.800048828125,213,-0.006292497984171974,0.019170692791350204,-8.89990234375,57.36689888757243,8.969733031425449,1142.7049987792968,1125.72400390625,0.008427959688060106,1,4,0.006070592444894496,108.0,0.009454544599636572,40.0,-0.005138392784051593,213.0,0.008431385729652074,68.0,0.002995088583779948,80.0,1171.300048828125,1
2010-04-28,1171.300048828125,1171.300048828125,1171.300048828125,1171.300048828125,299,0.016047882734569807,0.0,0.0,63.93677209573468,10.216485837889422,1145.7850036621094,1126.76400390625,0.009751436466332291,2,4,-0.006292497984171974,213.0,0.006070592444894496,108.0,0.009454544599636572,40.0,-0.005138392784051593,213.0,0.008431385729652074,68.0,1168.4000244140625,0
2010-04-29,1168.4000244140625,1171.199951171875,1164.0,1168.4000244140625,166,-0.0024759022395363095,0.006162231274760271,0.0,62.315627890111976,10.845518301799075,1149.0500061035157,1127.7420043945312,0.009790741850730974,3,4,0.016047882734569807,299.0,-0.006292497984171974,213.0,0.006070592444894496,108.0,0.009454544599636572,40.0,-0.005138392784051593,213.0,1180.0999755859375,1
2010-04-30,1180.0999755859375,1181.300048828125,1170.0,1180.0999755859375,146,0.010013651940603552,0.009575501281164212,0.0,66.05511749250805,12.148083792341822,1151.8000061035157,1128.98400390625,0.007391592541158817,4,4,-0.0024759022395363095,166.0,0.016047882734569807,299.0,-0.006292497984171974,213.0,0.006070592444894496,108.0,0.009454544599636572,40.0,1178.5999755859375,0
2010-05-03,1182.699951171875,1187.5,1177.300048828125,1178.5999755859375,90,-0.001271078748438459,0.00865429440281816,-4.0999755859375,65.16234734445885,12.910514489577963,1154.6150024414062,1130.1300024414063,0.007413955602052237,0,5,0.010013651940603552,146.0,-0.0024759022395363095,166.0,0.016047882734569807,299.0,-0.006292497984171974,213.0,0.006070592444894496,108.0,1168.5999755859375,0
2010-05-04,1168.5999755859375,1191.800048828125,1168.300048828125,1168.5999755859375,94,-0.00848464297229301,0.02010953319438251,0.0,59.39862553918072,12.563011309468493,1156.5049987792968,1131.2500024414062,0.00837594826814245,1,5,-0.001271078748438459,90.0,0.010013651940603552,146.0,-0.0024759022395363095,166.0,0.016047882734569807,299.0,-0.006292497984171974,213.0,1174.5999755859375,1
2010-05-05,1174.5999755859375,1177.199951171875,1159.199951171875,1174.5999755859375,98,0.0051343489006934195,0.015324366060046,0.0,61.59367818449323,12.62621524175347,1157.6199951171875,1132.4140014648438,0.008185175296036962,2,5,-0.00848464297229301,94.0,-0.001271078748438459,90.0,0.010013651940603552,146.0,-0.0024759022395363095,166.0,0.016047882734569807,299.0,1196.9000244140625,1
2010-05-06,1196.9000244140625,1210.5999755859375,1175.9000244140625,1196.9000244140625,79,0.018985228411060318,0.028991520147108544,0.0,68.426061332441,14.310766773374098,1159.854998779297,1134.422001953125,0.009234980760430993,3,5,0.0051343489006934195,98.0,-0.00848464297229301,94.0,-0.001271078748438459,90.0,0.010013651940603552,146.0,-0.0024759022395363095,166.0,1210.0,1
2010-05-07,1210.0,1210.800048828125,1194.5999755859375,1210.0,112,0.01094492047683815,0.013388490282799587,0.0,71.62003087544952,16.512498740634783,1162.3,1136.4660009765626,0.009331432869803988,4,5,0.018985228411060318,79.0,0.0051343489006934195,98.0,-0.00848464297229301,94.0,-0.001271078748438459,90.0,0.010013651940603552,146.0,1200.4000244140625,0
2010-05-10,1200.4000244140625,1203.800048828125,1189.199951171875,1200.4000244140625,118,-0.00793386412060948,0.012162693568234954,0.0,66.32505535925277,17.283515776611466,1164.2400024414062,1138.3380004882813,0.010146092692126784,0,5,0.01094492047683815,112.0,0.018985228411060318,79.0,0.0051343489006934195,98.0,-0.00848464297229301,94.0,-0.001271078748438459,90.0,1219.9000244140625,1
2010-05-11,1219.9000244140625,1233.5,1201.5,1219.9000244140625,201,0.016244584807900475,0.026231657807671668,0.0,71.01299456012315,19.246181365748953,1167.5950012207031,1140.35,0.010240032771715094,1,5,-0.00793386412060948,118.0,0.01094492047683815,112.0,0.018985228411060318,79.0,0.0051343489006934195,98.0,-0.00848464297229301,94.0,1242.699951171875,1
2010-05-12,1242.699951171875,1246.5,1227.0999755859375,1242.699951171875,213,0.018689996148466115,0.015611189487670082,0.0,75.3363077400174,22.3833501998472,1171.7799987792969,1142.4659985351564,0.010565032955169966,2,5,0.016244584807900475,201.0,-0.00793386412060948,118.0,0.01094492047683815,112.0,0.018985228411060318,79.0,0.0051343489006934195,98.0,1235.300048828125,0
2010-05-13,1228.800048828125,1240.0,1228.699951171875,1235.300048828125,37,-0.005954697541246223,0.00914761465349642,6.5,71.6035882753377,23.995859496008507,1175.6700012207032,1144.3180004882813,0.010925691855062461,3,5,0.018689996148466115,213.0,0.016244584807900475,201.0,-0.00793386412060948,118.0,0.01094492047683815,112.0,0.018985228411060318,79.0,1227.4000244140625,0
2010-05-14,1227.4000244140625,1227.4000244140625,1227.4000244140625,1227.4000244140625,99,-0.006395227152752758,0.0,0.0,67.74452121006837,24.35556301414681,1180.225,1146.2140014648437,0.011416488386630718,4,5,-0.005954697541246223,37.0,0.018689996148466115,213.0,0.016244584807900475,201.0,-0.00793386412060948,118.0,0.01094492047683815,112.0,1233.300048828125,1
2010-05-17,1227.699951171875,1235.9000244140625,1225.199951171875,1233.300048828125,49,0.0048069287084127055,0.00867596920340241,5.60009765625,69.08460631306292,24.83048295438971,1185.1300048828125,1148.1840014648437,0.011265718194726966,0,5,-0.006395227152752758,99.0,-0.005954697541246223,37.0,0.018689996148466115,213.0,0.016244584807900475,201.0,-0.00793386412060948,118.0,1214.300048828125,0
2010-05-18,1214.300048828125,1216.0999755859375,1208.199951171875,1214.300048828125,73,-0.015405821169028333,0.00650582565790598,0.0,60.38425000522706,23.403933244273503,1188.9150085449219,1149.9980029296876,0.012322222020648478,1,5,0.0048069287084127055,49.0,-0.006395227152752758,99.0,-0.005954697541246223,37.0,0.018689996148466115,213.0,0.016244584807900475,201.0,1192.5999755859375,0
2010-05-19,1192.5999755859375,1192.5999755859375,1192.5999755859375,1192.5999755859375,75,-0.017870437593352162,0.0,0.0,52.285317439767,20.28849462877406,1191.135009765625,1151.4100024414063,0.014089303488648014,2,5,-0.015405821169028333,73.0,0.0048069287084127055,49.0,-0.006395227152752758,99.0,-0.005954697541246223,37.0,0.018689996148466115,213.0,1187.800048828125,0
2010-05-20,1187.800048828125,1191.800048828125,1179.4000244140625,1187.800048828125,297,-0.004024758390133498,0.010439488048763995,0.0,50.666553346775544,17.233515862403237,1193.410009765625,1153.0100024414062,0.012752061617009584,3,5,-0.017870437593352162,75.0,-0.015405821169028333,73.0,0.0048069287084127055,49.0,-0.006395227152752758,99.0,-0.005954697541246223,37.0,1175.699951171875,0
2010-05-21,1175.699951171875,1175.699951171875,1175.699951171875,1175.699951171875,177,-0.010186981948845597,0.0,0.0,46.73816495887551,13.678370681273236,1194.5400085449219,1154.3640014648438,0.012354522812660605,4,5,-0.004024758390133498,297.0,-0.017870437593352162,75.0,-0.015405821169028333,73.0,0.0048069287084127055,49.0,-0.006395227152752758,99.0,1193.800048828125,1
2010-05-24,1193.800048828125,1193.800048828125,1193.800048828125,1193.800048828125,14,0.015395167481472516,0.0,0.0,52.6520268181294,12.181004091071372,1196.2250122070313,1156.2100024414062,0.013433509366644744,0,5,-0.010186981948845597,177.0,-0.004024758390133498,297.0,-0.017870437593352162,75.0,-0.015405821169028333,73.0,0.0048069287084127055,49.0,1197.800048828125,1
2010-05-25,1197.800048828125,1200.0,1195.5999755859375,1197.800048828125,9,0.0033506448621161145,0.0036734214682720132,0.0,53.87099643446616,11.188127086313898,1198.4750122070313,1158.06400390625,0.012214399350398843,1,5,0.015395167481472516,14.0,-0.010186981948845597,177.0,-0.004024758390133498,297.0,-0.017870437593352162,75.0,-0.015405821169028333,73.0,1213.300048828125,1
2010-05-26,1213.300048828125,1213.300048828125,1213.300048828125,1213.300048828125,237497,0.012940390188800333,0.0,0.0,58.346104257063146,11.519199209808221,1200.5750122070312,1159.886005859375,0.011241405758362492,2,5,0.0033506448621161145,9.0,0.015395167481472516,14.0,-0.010186981948845597,177.0,-0.004024758390133498,297.0,-0.017870437593352162,75.0,1211.699951171875,0
2010-05-27,1211.9000244140625,1218.5,1205.4000244140625,1211.699951171875,109434,-0.0013187979822431029,0.010811237198836298,-0.2000732421875,57.72354329256175,11.519670157804512,1202.740008544922,1161.6400048828125,0.01117089125240325,3,5,0.012940390188800333,237497.0,0.0033506448621161145,9.0,0.015395167481472516,14.0,-0.010186981948845597,177.0,-0.004024758390133498,297.0,1210.4000244140625,0
2010-05-28,1212.199951171875,1214.800048828125,1201.0999755859375,1210.4000244140625,12895,-0.0010728124207278755,0.011318632655199681,-1.7999267578125,57.189662089109994,11.285062980736257,1204.2550109863282,1163.3000048828126,0.011057595610629183,4,5,-0.0013187979822431029,109434.0,0.012940390188800333,237497.0,0.0033506448621161145,9.0,0.015395167481472516,14.0,-0.010186981948845597,177.0,1224.800048828125,1
2010-06-01,1224.800048828125,1228.199951171875,1209.300048828125,1224.800048828125,4547,0.011896913519175989,0.015431010442752035,0.0,61.443829438176365,12.121369128818742,1206.5650146484375,1165.6480053710939,0.011703840637057579,1,6,-0.0010728124207278755,12895.0,-0.0013187979822431029,109434.0,0.012940390188800333,237497.0,0.0033506448621161145,9.0,0.015395167481472516,14.0,1220.5999755859375,0
2010-06-02,1220.5999755859375,1225.800048828125,1213.199951171875,1220.5999755859375,2799,-0.003429190949335803,0.010322872282707889,0.0,59.58399680092503,12.303410904961993,1209.1650146484376,1168.07400390625,0.010582885466663515,2,6,0.011896913519175989,4547.0,-0.0010728124207278755,12895.0,-0.0013187979822431029,109434.0,0.012940390188800333,237497.0,0.0033506448621161145,9.0,1208.300048828125,0
2010-06-03,1208.300048828125,1224.0,1201.0,1208.300048828125,1552,-0.010076951502401954,0.019035007093069847,0.0,54.39171028209645,11.324635678753111,1210.8500183105468,1170.1700048828125,0.009281056806958976,3,6,-0.003429190949335803,2799.0,0.011896913519175989,4547.0,-0.0010728124207278755,12895.0,-0.0013187979822431029,109434.0,0.012940390188800333,237497.0,1207.5999755859375,0
2010-06-04,1216.199951171875,1220.4000244140625,1196.9000244140625,1207.5999755859375,1070,-0.0005793869187263878,0.019460086514656978,-8.5999755859375,54.10272627778274,10.372887015779725,1211.3850158691407,1172.5500048828126,0.009122059724577514,4,6,-0.010076951502401954,1552.0,-0.003429190949335803,2799.0,0.011896913519175989,4547.0,-0.0010728124207278755,12895.0,-0.0013187979822431029,109434.0,1239.300048828125,1
2010-06-07,1239.300048828125,1244.699951171875,1211.0,1239.300048828125,859,0.02625047522612478,0.027192729641011052,0.0,63.547125564469745,12.037786219199916,1212.8500183105468,1175.4820068359375,0.010945088985674329,0,6,-0.0005793869187263878,1070.0,-0.010076951502401954,1552.0,-0.003429190949335803,2799.0,0.011896913519175989,4547.0,-0.0010728124207278755,12895.0,1241.5,1
2010-06-08,1244.0,1252.0999755859375,1234.0999755859375,1241.5,763,0.0017751562052750192,0.01449859041482078,-2.5,64.09923931128657,13.380506358448201,1214.9050170898438,1178.2280078125,0.010387424969229193,1,6,0.02625047522612478,859.0,-0.0005793869187263878,1070.0,-0.010076951502401954,1552.0,-0.003429190949335803,2799.0,0.011896913519175989,4547.0,1237.0,0
2010-06-09,1228.5,1238.199951171875,1222.0,1237.0,446,-0.003624647603705178,0.01309616101202506,8.5,62.0296680111892,13.921036309615147,1215.7600158691407,1180.7620068359374,0.010664415463541492,2,6,0.0017751562052750192,763.0,0.02625047522612478,859.0,-0.0005793869187263878,1070.0,-0.010076951502401954,1552.0,-0.003429190949335803,2799.0,1232.800048828125,0
2010-06-10,1220.800048828125,1233.5,1215.0999755859375,1232.800048828125,488,-0.003395271763844021,0.014925392346920488,12.0,60.07994266265623,13.850845308247244,1215.2650207519532,1183.2240087890625,0.010263157455378159,3,6,-0.003624647603705178,446.0,0.0017751562052750192,763.0,0.02625047522612478,859.0,-0.0005793869187263878,1070.0,-0.010076951502401954,1552.0,1228.9000244140625,0
2010-06-11,1228.9000244140625,1229.5999755859375,1218.0,1228.9000244140625,481,-0.003163549853660186,0.009439315937411872,0.0,58.24901848069063,13.326894908808754,1214.94501953125,1185.740009765625,0.010338602454093588,4,6,-0.003395271763844021,488.0,-0.003624647603705178,446.0,0.0017751562052750192,763.0,0.02625047522612478,859.0,-0.0005793869187263878,1070.0,1223.199951171875,0
2010-06-14,1223.300048828125,1232.699951171875,1217.699951171875,1223.199951171875,989,-0.004638353917280846,0.012262917428691355,-0.10009765625,55.58289764702313,12.309812315469571,1214.7350158691406,1187.7020092773437,0.010495872419781576,0,6,-0.003163549853660186,481.0,-0.003395271763844021,488.0,-0.003624647603705178,446.0,0.0017751562052750192,763.0,0.02625047522612478,859.0,1222.5999755859375,0
2010-06-15,1233.199951171875,1236.0,1222.4000244140625,1222.5999755859375,251,-0.0004904967379721903,0.01112381470433094,-10.5999755859375,55.296002778152804,11.324808672060954,1214.2000122070312,1189.7080078125,0.009787288948866638,1,6,-0.004638353917280846,989.0,-0.003163549853660186,481.0,-0.003395271763844021,488.0,-0.003624647603705178,446.0,0.0017751562052750192,763.0,1229.300048828125,1
2010-06-16,1229.300048828125,1229.300048828125,1229.300048828125,1229.300048828125,318,0.00548018434155173,0.0,0.0,57.908787844909476,10.958503299285212,1214.9500122070312,1191.6780078125,0.009859567933176673,2,6,-0.0004904967379721903,251.0,-0.004638353917280846,989.0,-0.003163549853660186,481.0,-0.003395271763844021,488.0,-0.003624647603705178,446.0,1233.9000244140625,1
2010-06-17,1247.5,1251.0999755859375,1233.9000244140625,1233.9000244140625,266,0.003741946964309184,0.013939501443840782,-13.5999755859375,59.65234537643641,10.913578301267307,1217.0150146484375,1193.3100073242188,0.009113053493039662,3,6,0.00548018434155173,318.0,-0.0004904967379721903,251.0,-0.004638353917280846,989.0,-0.003163549853660186,481.0,-0.003395271763844021,488.0,1247.699951171875,1
2010-06-18,1257.199951171875,1261.5,1242.9000244140625,1247.699951171875,130,0.011183990991786796,0.014907410686734322,-9.5,64.41469697635154,11.854858248728078,1220.010009765625,1195.2200073242188,0.009475665228329256,4,6,0.003741946964309184,266.0,0.00548018434155173,318.0,-0.0004904967379721903,251.0,-0.004638353917280846,989.0,-0.003163549853660186,481.0,1257.4000244140625,1
2010-06-21,1239.699951171875,1264.800048828125,1232.0,1257.4000244140625,219,0.0077743637266931565,0.026085611731564533,17.7000732421875,67.33340063719209,13.231025209805239,1224.0950134277343,1197.1460083007812,0.005453789369171413,0,6,0.011183990991786796,130.0,0.003741946964309184,266.0,0.00548018434155173,318.0,-0.0004904967379721903,251.0,-0.004638353917280846,989.0,1239.9000244140625,0
2010-06-22,1239.9000244140625,1242.800048828125,1232.0999755859375,1239.9000244140625,172,-0.013917607491820139,0.008629787105007935,0.0,58.07830361687278,12.762426387745336,1226.4000122070313,1198.7120092773437,0.007299737752772163,1,6,0.0077743637266931565,219.0,0.011183990991786796,130.0,0.003741946964309184,266.0,0.00548018434155173,318.0,-0.0004904967379721903,251.0,1233.9000244140625,0
2010-06-23,1234.0999755859375,1245.0999755859375,1226.9000244140625,1233.9000244140625,100,-0.004839099832129934,0.014749939875005304,-0.199951171875,55.273113864618416,11.771217323308065,1228.205010986328,1200.3340087890624,0.007374520470815081,2,6,-0.013917607491820139,172.0,0.0077743637266931565,219.0,0.011183990991786796,130.0,0.003741946964309184,266.0,0.00548018434155173,318.0,1236.4000244140625,1
2010-06-24,1245.5,1248.0999755859375,1230.699951171875,1236.4000244140625,253,0.0020260960779112658,0.014073134964801119,-9.0999755859375,56.22192211436589,11.059914297628666,1229.360009765625,1201.8820092773437,0.007314709089463519,3,6,-0.004839099832129934,100.0,-0.013917607491820139,172.0,0.0077743637266931565,219.0,0.011183990991786796,130.0,0.003741946964309184,266.0,1246.699951171875,1
