Date,Open,High,Low,Close,Volume
2010-06-14,82.74407196044922,83.96056363938804,82.66095719247303,83.50720826328052,207196100
2010-06-15,84.62544250488281,84.70099978276059,83.18227370941895,83.32583657264227,238268700
2010-06-16,84.59526062011719,84.9428288833736,84.02101464555484,84.1872441985587,216374000
2010-06-17,84.73123931884766,84.8748022082857,83.9076550396863,84.83702068012248,263185800
2010-06-18,84.8230972290039,85.12676428488068,84.54979224505254,84.8990139929731,174006600
2010-06-21,84.58014678955078,85.93907228920871,84.10945365974104,85.87834236284367,213140700
2010-06-22,83.18328094482422,84.9521702161065,83.0618152610016,84.58017395729634,239355400
2010-06-23,82.92516326904297,83.53250327613958,82.35577875434558,83.23642379186323,254639900
2010-06-24,81.55103302001953,82.62147853451472,81.33846375838081,82.51519390369536,268523600
2010-06-25,81.89266204833984,82.31020713135558,81.05756029815313,81.7939650458209,238726500
2010-06-28,81.63455200195312,82.23430436457126,81.33847252816525,82.01414166497129,169218600
2010-06-29,79.11406707763672,81.61936086025679,78.61301179635943,80.48817963419542,373649500
2010-06-30,78.36251068115234,79.62274566764638,78.10438663345883,78.89393402628596,284101700
2010-07-01,78.01323699951172,78.56743443545218,76.7757715013636,78.30931635122265,382924800
2010-07-02,77.588134765625,78.51433458903672,77.147815101971,78.27899082121482,233385200
2010-07-06,78.09675598144531,79.23552462968529,77.34516450331158,78.681321339028,256935300
2010-07-07,80.55651092529297,80.65520214294433,78.2106440237945,78.29415420491414,253769400
2010-07-08,81.35366821289062,81.44476603499989,80.40469395205761,81.23219672730598,210842100
2010-07-09,81.96101379394531,81.96860721032644,81.17905987699831,81.33089345214312,144999900
2010-07-12,82.01416015625,82.17358715561332,81.34608428385896,81.68771274076894,131283600
2010-07-13,83.25160217285156,83.57804370108352,82.69739875294705,82.86441912037247,213025900
2010-07-14,83.24400329589844,83.57045059478736,82.64425101226166,82.98587934715755,184426800
2010-07-15,83.26676940917969,83.55525540105091,82.12040727082238,83.21362710035926,232337900
2010-07-16,80.97408294677734,82.90998706973679,80.8146501651891,82.81888345055486,282693400
2010-07-19,81.45236206054688,81.71048028756535,80.64004029893074,81.27016061841151,186709000
2010-07-20,82.35578918457031,82.41651913851615,80.33636906982284,80.37433035910858,258162400
2010-07-21,81.28532409667969,82.80368263461492,80.95128336486893,82.7809081832784,264527000
2010-07-22,83.09976959228516,83.46417822281988,82.24189902601115,82.24948664908993,274781300
2010-07-23,83.82100677490234,83.94247247635445,82.69741862805236,82.93276240667056,222020800
2010-07-26,84.69407653808594,84.77758675963697,83.72992096937965,83.9652647980703,184445700
2010-07-27,84.68643188476562,85.24822280337199,84.35239122350278,85.15711922518841,204855600
2010-07-28,84.13984680175781,84.76996703776193,83.85894836361561,84.5118430528596,163056200
2010-07-29,83.72989654541016,84.89144009824093,83.06182075996007,84.66368396188703,220149100
2010-07-30,83.71471405029297,84.1626329304367,82.73537767264743,82.87961782720265,220070600
2010-08-02,85.60504913330078,85.74170162245173,84.67884957261967,85.02047789945819,188263200
2010-08-03,85.1950912475586,85.61263633474698,84.91419285677254,85.39247946249142,146657300
2010-08-04,85.76446533203125,85.8707499444971,85.14953210389642,85.43042466880888,158171700
2010-08-05,85.6733627319336,85.71891741785144,85.08879735669412,85.21785641729441,140473800
2010-08-06,85.32415771484375,85.46081021516356,84.20816326091159,84.83069003079562,239728300
2010-08-09,85.7796630859375,85.92390899900482,85.27101437112279,85.72652076934608,120800400
2010-08-10,85.31659698486328,85.7721093551534,84.54982979850774,85.05088529691432,242916300
2010-08-11,82.97828674316406,84.0335453406634,82.84163425899477,84.00317747839495,273406900
2010-08-12,82.46965026855469,82.76572975012022,81.68769646892888,81.72565775305932,239542600
2010-08-13,82.22671508789062,82.72018283306554,82.1280238556872,82.21153404912043,158698500
2010-08-16,82.18875122070312,82.45446281269965,81.36883620076104,81.66491565928263,147895300
2010-08-17,83.19844818115234,83.80579387574676,82.65943162843675,82.89478112593294,172270300
2010-08-18,83.35029602050781,83.79820902719442,82.6822203218287,83.16050119555686,182922100
2010-08-19,81.90025329589844,83.12253232029066,81.55862495902666,82.91755647658317,265847600
2010-08-20,81.63455200195312,81.94581830582575,81.04239305437737,81.65732645500164,209714200
2010-08-23,81.32329559326172,82.42410335472334,81.28533430821317,82.02173921835569,163490300
2010-08-24,80.11618041992188,80.76907499830868,79.69104191941983,80.43503429529841,280677800
2010-08-25,80.42745208740234,80.73111915558599,79.1748051588716,79.67586045503707,272234800
2010-08-26,79.88843536376953,80.913326197187,79.62271799148371,80.80704156510389,224439500
2010-08-27,81.12590789794922,81.20941809197063,79.18999818865848,80.38950298271251,272649000
2010-08-30,79.94918060302734,81.16387227429762,79.94159297933929,80.91334168269218,167238600
2010-08-31,79.94918060302734,80.4578352020054,79.32665372793694,79.65310110097698,273933100
2010-09-01,82.3405990600586,82.45447713128347,80.97407958159795,81.02722190922564,256828100
2010-09-02,83.10735321044922,83.12253424689584,82.36335499884873,82.5379687744139,156112200
2010-09-03,84.18538665771484,84.26130342437912,83.47175630849898,83.91967507835086,212197300
2010-09-07,83.23643493652344,83.89692314715461,83.16811156580964,83.79063848688011,141973700
2010-09-08,83.82100677490234,84.15504179795536,83.365494466238,83.40345575598657,149924400
2010-09-09,84.20816040039062,84.7851382479277,83.98041010231296,84.76236379732774,147017900
2010-09-10,84.63331604003906,84.73200726987007,84.1702161756158,84.36001101211455,127819000
2010-09-13,85.57469940185547,85.74930741316422,85.12678056225688,85.46841475356,178503500
2010-09-14,85.52155303955078,86.00742734941065,85.08882105132938,85.40767498116017,209823600
2010-09-15,85.8480224609375,85.94671371447993,85.0129261381197,85.27104439757532,168608400
2010-09-16,85.82520294189453,85.87834524929818,85.293774075781,85.58226585203829,199962900
2010-09-17,85.85726928710938,86.36101284853096,85.62066563903426,86.27705558829403,195836900
2010-09-20,87.1700439453125,87.36085483018266,85.88016050020269,86.15492864026261,214555200
2010-09-21,86.99449920654297,87.65088327827539,86.63577381948107,87.23873690067869,268389100
2010-09-22,86.56710815429688,87.3456200710441,86.32287037755201,86.85714451755436,191322400
2010-09-23,85.86490631103516,86.75789993912913,85.62066858822946,85.85727224445436,202354300
2010-09-24,87.63562774658203,87.69668863060909,86.74263415426019,86.81895734775081,209671800
2010-09-27,87.21583557128906,87.76537184433298,87.13188414026637,87.66615228178905,128761800
2010-09-28,87.52114868164062,87.80355093081927,86.38391726407166,87.33033776754107,209207500
2010-09-29,87.36849212646484,87.70432115964104,87.02502902714747,87.29979717736684,179665800
2010-09-30,87.10901641845703,88.37600397420285,86.69686405055496,87.81120516919111,287106700
2010-10-01,87.47537231445312,87.86462828260899,86.95636629794133,87.76540286191134,174638700
2010-10-04,86.8189697265625,87.65853662083929,86.3839210562408,87.29218291061429,166153200
2010-10-05,88.56680297851562,88.780510290861,87.52115697386863,87.62038238537721,229634100
2010-10-06,88.55915069580078,88.78812609655344,88.20042528539523,88.55151662961933,148626600
2010-10-07,88.45231628417969,88.94079181039426,87.91804799709736,88.9178954299604,164860000
2010-10-08,88.94839477539062,89.19263245309462,88.23857811470629,88.57440710520636,177760100
2010-10-11,89.0323715209961,89.27660925218785,88.72707290123469,89.08579834272282,103098300
2010-10-12,89.30713653564453,89.56663656825086,88.26912475904601,88.74233207099556,182210000
2010-10-13,90.001708984375,90.48255631309009,89.58955662679985,89.80326978572221,194347200
2010-10-14,89.65059661865234,90.07038294690446,89.08579795952961,89.91773072613695,217764300
2010-10-15,89.83378601074219,90.32989560714378,89.11634085370788,90.27646877818285,243705000
2010-10-18,90.2764663696289,90.57413095491073,89.5361190287171,89.86431406160314,141204800
2010-10-19,89.09345245361328,89.9482817935586,88.5515442244989,89.44454390724628,280604700
2010-10-20,89.9635238647461,90.39857247722865,89.20028027631447,89.25370709458123,200051800
2010-10-21,90.16197967529297,90.89469295688936,89.45979684164905,90.36805874320018,221585500
2010-10-22,90.3298568725586,90.4672409199872,90.06272284230437,90.29932643723166,108212400
2010-10-25,90.59697723388672,91.40601909027237,90.52828813207853,90.93280614872923,151145700
2010-10-26,90.61226654052734,90.70385203101215,89.96351074955561,90.13905348837524,158982900
2010-10-27,90.3527603149414,90.4519856932913,89.49793135122283,89.97877264331453,190024000
2010-10-28,90.3680648803711,90.90996726638251,89.93301615790627,90.87180274807818,168576000
2010-10-29,90.4367446899414,90.61229330369655,90.11618373239274,90.27646421116708,144305500
2010-11-01,90.46726989746094,91.39842809239259,89.94826397683117,90.87942217176283,174074800
2010-11-02,91.1847152709961,91.39842255069425,90.90231303820259,91.14655076115572,158345900
2010-11-03,91.55106353759766,91.60449035436723,90.40619818703286,91.34499033665396,226702800
2010-11-04,93.31417083740234,93.35996359328833,91.56634216968142,92.56618949377182,215039400
2010-11-05,93.66524505615234,93.81789142985876,93.25309285944195,93.3752087937899,180654100
2010-11-08,93.48973846435547,93.64239072969167,93.06995783663007,93.37525072112544,156107100
2010-11-09,92.81807708740234,93.84082096342352,92.44408926350827,93.74160136776247,186621600
2010-11-10,93.1920394897461,93.23783806401698,92.09297269971277,92.79515539227863,221387400
2010-11-11,92.84095001220703,92.97833409161231,92.10823686307431,92.39063908826476,158017600
2010-11-12,91.74186706542969,92.61959826169297,91.32208663110261,92.2150801353237,239068800
2010-11-15,91.61212158203125,92.39063325722256,91.57396289871316,92.03190786013305,163940800
2010-11-16,90.18489074707031,91.20000058164644,89.74983618828155,91.04735414996091,299566200
2010-11-17,90.2306900024414,90.60467786313434,89.95592174717233,90.22305593338156,172308900
2010-11-18,91.5587158203125,91.88691085236242,91.09313668593732,91.1007707535908,197723700
2010-11-19,91.8105697631836,91.8487284478439,91.01679575136153,91.5129052366361,156852900
2010-11-22,91.73426818847656,91.77242688212918,90.65045763778119,91.35264631342419,181361000
2010-11-23,90.40621948242188,90.84126818518975,90.05512805765198,90.65045724848301,222309000
2010-11-24,91.74186706542969,91.76476926199516,90.96336125169263,90.97862355965044,140046100
2010-11-26,90.67333221435547,91.44420397446065,90.67333221435547,90.94810034652089,76007800
2010-11-29,90.94810485839844,91.19234256320796,89.86429458416283,90.4443613167428,223642300
2010-11-30,90.4367446899414,90.95575064062908,89.91773873925375,90.04749459424117,233930700
2010-12-01,92.360107421875,92.53565018468039,91.73424791800846,91.74187616120076,221037200
2010-12-02,93.54315185546875,93.61184682076788,92.45171306332556,92.50513989274147,191213600
2010-12-03,93.79499816894531,93.9018517987032,93.19966913941248,93.22256551391973,151288900
2010-12-06,93.6957778930664,93.90948515095825,93.4973329437014,93.59655250684088,103050500
2010-12-07,93.74922180175781,94.64984956929806,93.69579497754302,94.59642274508326,206581000
2010-12-08,94.0926513671875,94.1689745473943,93.42863329399438,93.86368182656709,138019200
2010-12-09,94.45906066894531,94.65749987766296,93.99348145379739,94.61934117895039,123705100
2010-12-10,95.00855255126953,95.10013804363584,94.4361199316372,94.74904673569829,117571700
2010-12-13,95.06963348388672,95.55810898642649,95.03910303709206,95.4436270898057,133812700
2010-12-14,95.15360260009766,95.58102308533437,94.86357205408078,95.2146635012869,147249600
2010-12-15,94.7185287475586,95.35202232742897,94.55824829176365,94.97803459724076,160823100
2010-12-16,95.26807403564453,95.33676899350215,94.45140354699,94.77959855587474,185035200
2010-12-17,95.37016296386719,95.49292118863757,95.00187658212914,95.20136528280864,141075300
2010-12-20,95.60028839111328,95.83046799478493,95.12459246230058,95.63097939518353,119085500
2010-12-21,96.20642852783203,96.26781053978611,95.80745715755215,95.89952432177243,94965500
2010-12-22,96.50567626953125,96.53636728115337,96.22179465602242,96.27550246293318,78878100
2010-12-23,96.36753845214844,96.50564503289016,96.12969050620272,96.3982294538366,70053700
2010-12-27,96.40594482421875,96.49801201487749,95.93791709266173,96.00696748565579,58126000
2010-12-28,96.54400634765625,96.63607349529082,96.29080998424159,96.597714135013,55309100
2010-12-29,96.61308288574219,96.82791409337784,96.59774030821593,96.65912232574367,58033100
2010-12-30,96.4595947265625,96.77416719531189,96.31381395725651,96.52097671929229,76616900
2010-12-31,96.482666015625,96.5747390567338,96.16041915231267,96.31386836711502,91218900
2011-01-03,97.4800796508789,97.90206781531641,96.44427721609844,97.21920902501147,138725200
2011-01-04,97.42635345458984,97.72558339141823,96.82021936740395,97.69489239101149,137409700
2011-01-05,97.93276977539062,97.99415179466165,97.02740547913349,97.11947850804002,133975300
2011-01-06,97.7409439086914,98.0785391214336,97.44938813186643,97.97112352714487,122519000
2011-01-07,97.54914093017578,98.03251116105763,96.78955746630099,97.87138775076369,156034600
2011-01-10,97.42635345458984,97.56446002956524,96.8278877272233,97.11944930423233,122401700
2011-01-11,97.77164459228516,98.00949259550825,97.40335833704837,97.77931880798276,110287000
2011-01-12,98.65397644042969,98.76139202832334,97.79464588356983,98.37009489544378,107929200
2011-01-13,98.4928207397461,98.73834870748428,98.2473044794258,98.69231514038783,129048400
2011-01-14,99.20641326904297,99.22943006120269,98.28570646038767,98.35475683686681,117677900
2011-01-18,99.3752212524414,99.46728843068699,98.99926076223284,99.11434473503981,114401300
2011-01-19,98.40079498291016,99.39055221392837,98.13993018805857,99.29081667908676,151958400
2011-01-20,98.27034759521484,98.51586392132299,97.54144941652376,98.17827458264141,175745700
2011-01-21,98.4928207397461,99.10662895167367,98.38540518071511,98.88412947490158,151462900
2011-01-24,99.05294799804688,99.16803194015435,98.40844279998397,98.43145958840546,113715500
2011-01-25,99.10668182373047,99.19108064423885,98.29339048469926,98.79210333752432,167552200
2011-01-26,99.49029541015625,99.78185705573489,99.1527001799962,99.35219465641204,141281500
2011-01-27,99.73582458496094,99.90462220192603,99.33684733509598,99.51331331376949,123302700
2011-01-28,97.99413299560547,100.01202405262218,97.83300961621238,99.85089481951867,295637300
2011-01-31,98.73069763183594,98.8074280711391,98.01715371748614,98.26268175731917,149249200
2011-02-01,100.31126403808594,100.4877300101178,99.26779322131236,99.32917523493693,167194300
2011-02-02,100.11946105957031,100.38799422896805,99.99669701831363,100.05039896922383,118323600
2011-02-03,100.34194946289062,100.49539864365654,99.41357430943253,99.94297222696161,145886700
2011-02-04,100.6258316040039,100.66419682626872,99.91995600253532,100.38031525486888,134634800
2011-02-07,101.2550048828125,101.58492009144382,100.84067914706152,100.84835921721277,112439100
2011-02-08,101.71533966064453,101.76904160162216,101.07083441696453,101.34704760499275,99072800
2011-02-09,101.48518371582031,101.76139696825265,100.97879080179037,101.43915012498557,146436700
2011-02-10,101.52354431152344,101.63862828335905,100.74093818077107,100.97111783186568,162708500
2011-02-11,102.12969207763672,102.26012450621862,101.10156937651423,101.12458617523895,137710300
2011-02-14,102.37517547607422,102.45957427998168,101.95319316395876,102.06827712045902,101690700
2011-02-15,102.05292510986328,102.21405435073213,101.52352722111456,102.06060517830838,119575400
2011-02-16,102.69744110107422,102.8201934273919,102.19104824246239,102.39821108597134,130183500
2011-02-17,103.00431823730469,103.14241896621758,102.30611111023559,102.3981899702644,109810500
2011-02-18,103.21920776367188,103.3419718415138,102.85859560215299,103.09644368582994,130002400
2011-02-22,101.1475601196289,103.24216986810984,100.87134694453313,102.13731716772674,233116400
2011-02-23,100.52608489990234,101.33170764821688,99.90460817353481,101.0861796189542,227584000
2011-02-24,100.45703125,100.84834011602939,99.51330768663946,100.41867773620416,260431400
2011-02-25,101.53120422363281,101.59258623931092,100.8176485353694,100.8790305510475,141686900
2011-02-28,102.16034698486328,102.29079108223915,101.56956704932378,101.90716227387328,141585500
2011-03-01,100.45703125,102.57466970402692,100.42634609747897,102.48260253904202,258565500
2011-03-02,100.6718521118164,101.13987961041526,100.01201025653637,100.31890854425858,200277400
2011-03-03,102.4058609008789,102.52094484452823,101.57722138434217,101.58488974477862,176480100
2011-03-04,101.63860321044922,102.52862473116599,100.97109292362188,102.32913028596573,277202300
2011-03-07,100.84066009521484,102.16802416396023,100.31126218887853,101.9378445439669,216790400
2011-03-08,101.72303771972656,102.04528458193646,100.56448268839398,101.00181353445576,174615000
2011-03-09,101.57721710205078,101.89179547799098,100.97108884534993,101.52351516641856,153806000
2011-03-10,99.69743347167969,100.64882520305109,99.59768625826065,100.51072448362727,301291800
2011-03-11,100.38797760009766,100.74858959441563,99.35218690555527,99.37520369605035,225621800
2011-03-14,99.78182983398438,100.11174490509428,99.02224077334982,99.73579626196153,234974100
2011-03-15,98.63866424560547,99.22945604975386,97.05811499710158,97.12716539166527,359585400
2011-03-16,96.81255340576172,98.64630425067871,96.1220204720267,98.32404579208523,468670300
2011-03-17,98.09388732910156,98.5082071538771,97.51844410364295,98.20897714493552,254303700
2011-03-18,98.45066833496094,99.31373202542972,98.25802066219795,99.28290181315037,230435400
2011-03-21,99.97643280029297,100.1844838049124,99.56030727449429,99.67590292422945,153992600
2011-03-22,99.62967681884766,100.09203599037535,99.53720968785498,99.96103696870834,129538600
2011-03-23,99.91475677490234,100.17675469596693,98.88216843309955,99.35221730180425,148603100
2011-03-24,100.87029266357422,101.01670674122956,99.92246963227656,100.48499741007198,159129800
2011-03-25,101.17857360839844,101.61780424669132,100.86262856085649,101.13234004208155,155642800
2011-03-28,100.9320068359375,101.65636426406853,100.90118836929359,101.39436614359558,109762400
2011-03-29,101.61006164550781,101.64088009121198,100.51582456970642,100.8471728337062,129798800
2011-03-30,102.31134796142578,102.61187791529385,101.9954028986129,102.14181703788145,135835000
2011-03-31,102.17262268066406,102.45774924810314,102.06474044814917,102.18033611331036,132537100
2011-04-01,102.60415649414062,103.08193076797309,102.35757356163403,102.80451761997689,153850100
2011-04-04,102.68889617919922,103.00484113812897,102.3960797552235,102.8198951664503,100768900
2011-04-05,102.67351531982422,103.12816103837427,102.44233574416569,102.48856930764106,120791500
2011-04-06,102.99715423583984,103.25915224791434,102.58102867945729,103.16668512795411,120411600
2011-04-07,102.73511505126953,103.2436957655109,102.22652257875211,102.81216703426317,170731500
2011-04-08,102.38069915771484,103.25147056688614,101.9568718453623,103.18982188888185,147945400
2011-04-11,102.07244873046875,102.83532599394489,101.8258540638593,102.48856253252112,121385400
2011-04-12,101.30956268310547,101.70255971648649,100.93968243061268,101.50221036269481,161187400
2011-04-13,101.3018798828125,101.85669448578054,100.91658445184807,101.7796424545577,162059000
2011-04-14,101.37892150878906,101.53303731370013,100.38486457257274,100.71621296521744,161220400
2011-04-15,101.7488021850586,102.00309855537064,101.26333798562855,101.5638679217642,170006700
